,Acceptance,Annual meeting,Asking price,Asking price per m²,Balcony/roof garden,Bathroom facilities,Building insurance,Building type,CH boiler,Energy label,Exterior space attached to the building,Facilities,Heating,Hot water,Insulation,Listed since,Living area,Located at,Location,Maintenance plan,Number of bath rooms,Number of rooms,Number of stories,Periodic contribution,Registration with KvK,Reserve fund present,Specific,Status,Type apartment,Type of parking facilities,Volume in cubic meters,Year of construction,url,Back garden,Garden,Garden location,Kind of house,Other space inside the building,Type of garage,External storage space,Provisional energy label,Shed / storage,VVE (Owners Association) contribution,Type of roof,Quality marks,Capacity,Accessibility,Plot size,Construction period,,1 bathroom and 2 separate toilets,1 car,172 m²,2 weeks,2002,24 m²,3 stories,6 rooms (5 bedrooms),649 m²,903 m³,Available,Available in consultation,B What does this mean?,Bath and shower,Completely insulated,Detached brick garage,Detached wooden storage,District heating,Electricity,In residential district,Parking on private property and public parking,Resale property,Skylight and mechanical ventilation,Surrounded by garden,"Villa, detached residential property",Original asking price,174 m²,1924,2 bathrooms and 1 separate toilet,2 stories,21 m²,4 m²,650 m³,7 rooms (3 bedrooms),797 m²,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,"Bath, shower and toilet",Bouwkundige keuring,CH boiler and fireplace,G What does this mean?,Gable roof covered with cane,"March 9, 2022","Nefit (gas-fired combination boiler from 2009, in ownership)",Partly double glazed,Protected townscape or village view (permit needed for alterations),Public parking,Sun terrace,"116 m² (7,06 meter deep and 16,37 meter broad)",153 m²,16 m²,2009,350 m²,609 m³,A What does this mean?,Alongside a quiet road and in residential district,Attached brick garage and carport,"Back garden, front garden and side garden","Bath, 2 showers and 2 toilets","Combin air (gas-fired combination boiler from 2009, in ownership)","Desirable residence/villa, double house",Energie Prestatie Advies,Gable roof covered with roof tiles,Located at the northeast accessible via the rear,"March 2, 2022","Skylight, mechanical ventilation, passive ventilation system and TV via cable","1,441 m³",2 cars,2 stories and a basement,"2,055 m²",2008,339 m²,Attached brick garage and parking place,"Bath, shower and 2 toilets","CH boiler, fireplace and complete floor heating","Combi (gas-fired combination boiler from 2008, in ownership)",Combination roof,Disabled access friendly and accessible for seniors,"Electrical door, loft, electricity, heating and running water",Freestanding location and unobstructed surrounding view,"March 10, 2022",Parking on private property,Partly furnished with carpets and curtains,"Roof insulation, double glazing, insulated walls and floor insulation","Skylight, mechanical ventilation, flue and TV via cable",Service charges,1 bathroom and 1 separate toilet,"102 m² (10,7 meter deep and 9,5 meter broad)",132 m²,1995,266 m²,424 m³,5 rooms (4 bedrooms),8 m²,"Atag (gas-fired combination boiler from 2013, in ownership)",Double glazing and energy efficient window,Flat roof,Located at the southeast accessible via the rear,Mechanical ventilation,No insulation,"Single-family home, corner house",Auction period,Price,"1,390 m²",1986,2 bathrooms and 2 separate toilets,2 months,205 m²,3 cars,3 m²,793 m³,83 m²,9 m²,Accessible for seniors,"Alarm installation, skylight and swimming pool","Alongside a quiet road, in residential district and freestanding location",Built-in,C What does this mean?,CH boiler and electrical boiler,"CH boiler, gas heater and partial floor heating",Combination roof covered with roof tiles,Double glazing,Double occupancy possible,"Electrical door, loft, electricity and running water","Nefit ecomline excellent (gas-fired combination boiler from 2003, in ownership)","Parking on gated property, parking on private property and public parking",Roof insulation,"Steam cabin, shower and toilet",Under offer,"1,612 m³",11 m²,12 m²,18 m²,1898,2 bathrooms,3 stories and a basement,379 m²,7 rooms (4 bedrooms),970 m²,"Alongside busy road, in center, in residential district and unobstructed surrounding view","Carport, parking place and detached brick garage","Gas-fired combination boiler, in ownership",Listed building (national monument),"€ 1,300,000 kosten koper",13 m²,1966,2 bathrooms and 4 separate toilets,23 m²,249 m²,4 stories,"63 m² (9,55 meter deep and 6,6 meter broad)",840 m³,9 rooms (7 bedrooms),983 m²,"Alongside a quiet road, in center, in residential district and freestanding location",Back garden and front garden,Bath and 2 showers,Detached brick storage,Electricity and running water,Gable roof covered with asphalt roofing,Located at the southwest accessible via the rear,"March 7, 2022",Public parking and parking garage,"Remeha CW5 (gas-fired combination boiler from 2021, in ownership)","Single-family home, row house","Skylight, passive ventilation system, flue, sliding door and TV via cable",Patio/atrium,Front garden,169 m² (13 meter deep and 13 meter broad),195 m²,2021,3 months,430 m²,570 m³,7 rooms (5 bedrooms),Attached brick garage,Available immediately,"Back garden, surrounded by garden, front garden and side garden",Geothermal heating,Heat pump,Located at the northwest,Woningborg garantiecertificaat,180 m²,1952,400 m³,6 cars,6 rooms (4 bedrooms),963 m²,"Alongside a quiet road, alongside water and in residential district",Attached wooden garage,Electrical door and electricity,F What does this mean?,"Intergas (gas-fired combination boiler from 2017, in ownership)",Shower and toilet,"Single-family home, detached residential property",184 m²,26 m²,452 m²,685 m³,"Alongside park, alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",CH boiler and district heating,"Electrical door, loft and electricity",Gable roof,"March 8, 2022",Mechanical ventilation and TV via cable,Deposit,Rental agreement,Rental price,2018,27 m²,3 stories and a loft,4 weeks,479 m²,752 m³,Bath and toilet,Electricity and heating,Mechanical ventilation and solar panels,Sold under reservation,156 m²,2 m²,334 m²,"46 m² (8,7 meter deep and 5,3 meter broad)",5 m²,605 m³,CH boiler and heat recovery unit,Flat roof covered with asphalt roofing,"Gas-fired combination boiler from 2018, in ownership","March 12, 2022",Paid parking and parking on gated property,Triple glazed and completely insulated,182 m²,"182 m² (20 meter deep and 6,31 meter broad)",1955,30 m²,413 m²,730 m³,"Air conditioning, outdoor awning, mechanical ventilation, passive ventilation system, rolldown shutters, flue, TV via cable and solar panels",Attached brick garage and built-in,"Back garden, front garden and sun terrace","CH boiler, fireplace and partial floor heating","Desirable residence/villa, semi-detached residential property",Electrical boiler,"Electrical door, electricity and running water",Gable roof covered with asphalt roofing and roof tiles,"HR gaswand combi ketel (gas-fired combination boiler from 2006, in ownership)","On the edge of a forest, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view","1,060 m³",2 separate toilets,242 m²,31 m²,600 m²,9 rooms (8 bedrooms),"Balanced ventilation system, TV via cable and solar panels",Combination roof covered with asphalt roofing and roof tiles,"Complete floor heating, heat recovery unit and heat pump",Not available,15 m²,1960,2 stories and a loft,221 m²,41 m²,670 m²,803 m³,CH boiler and partial floor heating,"Nefit (gas-fired combination boiler from 2008, in ownership)","On the edge of a forest, alongside park, alongside a quiet road and In wooded surroundings",Parking place and detached brick garage,"Roof insulation, double glazing and insulated walls",Surrounded by garden and sun terrace,"1,185 m²","1,535 m³",2 stories and a attic,2006,340 m²,6+ months,71 m²,"Air conditioning, alarm installation and mechanical ventilation",CH boiler and gas-fired boiler,Double glazing and completely insulated,"Electrical door, electricity, heating and running water","Excellent Ecoline (2006, in ownership)",Gable roof covered with slate,"Sheltered location, in residential district and unobstructed surrounding view",Side garden,Purchase combination,1 badkamer en 1 apart toilet,2 woonlagen,242 m³,3 kamers (2 slaapkamers),69 m²,"Aan rustige weg, aan water, in centrum en vrij uitzicht",Aangeboden sinds,Begane grond,Bijdrage VvE,Bouwjaar,Cv-ketel,Douche,E Wat betekent dit?,Gebruiksoppervlakten,Gedeeltelijk dubbel glas,"Intergas Kombi Kompakt HRE 28/24 (gas gestookt combiketel uit 2015, eigendom)",Ja,"Ja (€ 119,00 per maand)",Kadastrale kaart,Laatste vraagprijs,Looptijd,Nee,Parkeervergunningen,Soort appartement,Soort bouw,Soort dak,TV kabel,Verkoopdatum,Volle eigendom,Vraagprijs per m²,1969,200 m²,38 m²,5 weeks,575 m²,792 m³,"Alongside park, alongside water and outside the built-up area",Bath,D What does this mean?,"Loft, electricity, heating and running water",First rental price
10,Available in consultation,Yes,"€ 350,000 kosten koper","€ 2,846",Balcony present and french balcony present,Bath,Yes,Resale property,"Intergas Kombi Kompact HRE 28/24A (gas-fired combination boiler from 2021, in ownership)",,18 m²,Mechanical ventilation,CH boiler,CH boiler,Double glazing and completely insulated,3 months,123 m²,3rd floor,,Yes,1 bathroom and 1 separate toilet,4 rooms (3 bedrooms),1 story,Yes (€ 196.41 per month),Yes,Yes,,Sold under reservation,Upstairs apartment (apartment),Parking on private property and public parking,377 m³,2001,https://www.funda.nl/en/koop/den-haag/appartement-42547579-dedemsvaartweg-485/?navigateSource=resultlist,,,,,,,4 m²,B What does this mean?,Built-in,€ 196.41 per month,Flat roof covered with asphalt roofing,,,Accessible for seniors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Available in consultation,Yes,"€ 1,130,500 kosten koper","€ 9,500",French balcony present,Toilet,Yes,Resale property,,C 1.33 What does this mean?,7 m²,Elevator and mechanical ventilation,District heating and complete floor heating,Central facility,Completely insulated,2 weeks,119 m²,17th floor,In center and unobstructed surrounding view,Yes,1 bathroom,3 rooms (2 bedrooms),1 story,Yes (€ 203.00 per month),Yes,Yes,Furnished,Available,Apartment with shared street entrance (apartment),Parking garage and resident's parking permits,398 m³,2011,https://www.funda.nl/en/koop/den-haag/appartement-88073955-lage-zand-302/?navigateSource=resultlist,,,,,,,,,,€ 203.00 per month,Flat roof covered with asphalt roofing,Energie Prestatie Advies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Available in consultation,,"€ 495,000 kosten koper","€ 3,898",,Toilet,,Resale property,"Gas-fired combination boiler from 2013, in ownership",B What does this mean?,,Electricity,CH boiler,CH boiler,Double glazing,3 weeks,127 m²,,Alongside a quiet road and in residential district,,1 bathroom and 1 separate toilet,6 rooms (5 bedrooms),3 stories,,,,,Under offer,,Public parking,435 m³,1975,https://www.funda.nl/en/koop/den-haag/huis-42616481-brasemdaal-15/?navigateSource=resultlist,"55 m² (10 meter deep and 5,51 meter broad)",Back garden and front garden,Located at the northwest accessible via the rear,"Single-family home, row house",,,9 m²,,Detached brick storage,,Combination roof covered with asphalt roofing and roof tiles,,,,145 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Available in consultation,,"€ 1,385,000 kosten koper","€ 7,251",Balcony present,Bath,,Resale property,"Nefit (gas-fired combination boiler from 2018, in ownership)",D What does this mean?,3 m²,Electricity,CH boiler,CH boiler,Roof insulation and double glazing,2 weeks,191 m²,,"Alongside a quiet road, In wooded surroundings, in residential district and freestanding location",,2 bathrooms and 3 separate toilets,8 rooms (6 bedrooms),4 stories,,,,Protected townscape or village view (permit needed for alterations),Available,,Parking on private property and public parking,731 m³,1926,https://www.funda.nl/en/koop/den-haag/huis-42610300-zwanenlaan-23/?navigateSource=resultlist,"161 m² (14,6 meter deep and 11 meter broad)","Back garden, front garden and side garden",Located at the northwest,"Desirable residence/villa, double house",,Detached brick garage,17 m²,,,,Gable roof covered with roof tiles,Bouwkundige keuring,1 car,,326 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Available in consultation,,"€ 1,195,000 kosten koper","€ 7,199",,,,New property,,Not required,,,,,,6+ months,166 m²,,,,,4 rooms (2 bedrooms),1 story,,,,Listed building (national monument),Available,Mezzanine,,780 m³,1875,https://www.funda.nl/en/koop/den-haag/appartement-42454013-oranjestraat-6-b/?navigateSource=resultlist,,,,,,,8 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Available in consultation,Yes,"€ 495,000 kosten koper","€ 3,300",Balcony present,Bath and 2 showers,Yes,Resale property,"Daalderop (gas-fired combination boiler, in ownership)",,5 m²,TV via cable,CH boiler,CH boiler,Double glazing,4 months,150 m²,2nd floor,"On the edge of a forest, alongside busy road and unobstructed surrounding view",No,2 bathrooms and 2 separate toilets,5 rooms (4 bedrooms),2 stories,Yes (€ 90.00 per month),Yes,Yes,,Sold under reservation,Upstairs apartment (double upstairs apartment),Paid parking and resident's parking permits,533 m³,1933,https://www.funda.nl/en/koop/den-haag/appartement-42517362-zwolsestraat-251/?navigateSource=resultlist,,,,,,,,G What does this mean?,,€ 90.00 per month,Gable roof covered with roof tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Available in consultation,Yes,"€ 350,000 kosten koper","€ 4,167",Balcony present,Shower,Yes,Resale property,"Remeha Avanta (gas-fired combination boiler from 2013, in ownership)",E What does this mean?,5 m²,Electricity,CH boiler,CH boiler,Partly double glazed,"March 5, 2022",84 m²,4th floor,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Yes,1 bathroom and 1 separate toilet,3 rooms (1 bedroom),1 story,Yes (€ 180.00 per month),Yes,Yes,,Available,Upstairs apartment (apartment),Public parking,305 m³,1952,https://www.funda.nl/en/koop/den-haag/appartement-42620536-de-savornin-lohmanlaan-60/?navigateSource=resultlist,,,,,1 m²,,3 m²,,Built-in,€ 180.00 per month,Gable roof covered with roof tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Available in consultation,Yes,"€ 315,000 kosten koper","€ 3,150",Balcony present,Shower,Yes,Resale property,,C What does this mean?,14 m²,Electricity,Communal central heating,Electrical boiler,Partly double glazed,"March 2, 2022",100 m²,5th floor,"Sheltered location, in residential district and unobstructed surrounding view",Yes,1 bathroom and 1 separate toilet,4 rooms (2 bedrooms),1 story,Yes (€ 252.00 per month),Yes,Yes,,Available,Apartment with shared street entrance (apartment),Paid parking and public parking,336 m³,1960,https://www.funda.nl/en/koop/den-haag/appartement-42625232-groen-van-prinstererlaan-240/?navigateSource=resultlist,,,,,,Detached brick garage,18 m²,,Built-in,€ 252.00 per month,Flat roof covered with asphalt roofing,,1 car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Available in consultation,Yes,"€ 298,000 kosten koper","€ 4,806",Balcony present,Bath,Yes,Resale property,"Remeha Quinta (gas-fired combination boiler, in ownership)",D What does this mean?,3 m²,Flue,CH boiler,CH boiler,,3 weeks,62 m²,2nd floor,"Alongside a quiet road, unobstructed surrounding view and seaview",No,1 bathroom and 1 separate toilet,3 rooms (2 bedrooms),1 story,Yes (€ 180.00 per month),Yes,Yes,Protected townscape or village view (permit needed for alterations),Available,Upstairs apartment (apartment with open entrance to street),Paid parking and resident's parking permits,214 m³,1938,https://www.funda.nl/en/koop/den-haag/appartement-42602936-jacob-pronkstraat-50/?navigateSource=resultlist,,,,,,,,,,€ 180.00 per month,Flat roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Available immediately,Yes,"€ 449,000 kosten koper","€ 5,612",Balcony present,"Bath, shower and toilet",Yes,Resale property,"2021, in ownership",A What does this mean?,6 m²,Elevator and mechanical ventilation,CH boiler,CH boiler,,"March 4, 2022",80 m²,Ground floor,Alongside busy road and in residential district,Yes,1 bathroom and 1 separate toilet,3 rooms (2 bedrooms),1 story,Yes,Yes,Yes,,Available,Ground-floor apartment (apartment),Parking garage,215 m³,2001,https://www.funda.nl/en/koop/den-haag/appartement-42627307-burgemeester-patijnlaan-59-a/?navigateSource=resultlist,,,,,,Parking place,4 m²,,Storage box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Available in consultation,,"€ 750,000 kosten koper","€ 4,688",Balcony present,"Bath, 2 showers and 2 toilets",,Resale property,"Daalderop HR (gas-fired combination boiler from 2009, in ownership)",D What does this mean?,14 m²,"Skylight, optical fibre, mechanical ventilation, flue, sliding door, TV via cable and solar panels",CH boiler,CH boiler,No insulation,"March 4, 2022",160 m²,,"In residential district, freestanding location and unobstructed surrounding view",,2 bathrooms and 1 separate toilet,7 rooms (6 bedrooms),3 stories and a basement,,,,,Available,,"Paid parking, public parking and resident's parking permits",450 m³,1926,https://www.funda.nl/en/koop/den-haag/huis-42620747-chrysantplein-19/?navigateSource=resultlist,"49 m² (8,2 meter deep and 5,97 meter broad)",Back garden,Located at the southwest accessible via the rear,"Single-family home, corner house",14 m²,,4 m²,,Detached wooden storage,,Flat roof covered with asphalt roofing,,,,114 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Available immediately,No,"€ 690,000 kosten koper","€ 3,538",Balcony present,Bath,Yes,Resale property,"Intergas Kombi Kompakt HRE (gas-fired combination boiler from 2022, in ownership)",C What does this mean?,6 m²,"Skylight, mechanical ventilation and passive ventilation system",CH boiler,CH boiler,Double glazing,2 weeks,195 m²,2nd floor,,No,1 bathroom and 2 separate toilets,9 rooms (4 bedrooms),3 stories,Yes (€ 40.00 per month),Yes,Yes,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Available,Upstairs apartment (double upstairs apartment with open entrance to street),"Paid parking, public parking and resident's parking permits",690 m³,1934,https://www.funda.nl/en/koop/den-haag/appartement-88077105-westduinweg-52-c/?navigateSource=toppositie,,,,,,,,,,€ 40.00 per month,Gable roof covered with roof tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Available in consultation,Yes,"€ 1,195,000 vrij op naam","€ 8,299",,,Yes,New property,,Not available,21 m²,Elevator and solar panels,Complete floor heating,,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",4 months,144 m²,4th floor,"Alongside park, alongside a quiet road, In wooded surroundings and in residential district",Yes,,3 rooms (2 bedrooms),1 story,Yes (€ 0.00 per month),Yes,Yes,,Available,Penthouse (apartment),,432 m³,2022,https://www.funda.nl/en/koop/den-haag/appartement-88944403-duinweg-35-19/,,,,,,Underground parking,,,,€ 0.00 per month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Available in consultation,Yes,"€ 225,000 kosten koper","€ 3,261",,,Yes,Resale property,"Remeha (gas-fired combination boiler from 2008, in ownership)",D What does this mean?,,Alarm installation,CH boiler,CH boiler,Partly double glazed,3 weeks,69 m²,1st floor,,No,1 separate toilet,3 rooms (2 bedrooms),1 story,Yes,Yes,No,,Under offer,Apartment with shared street entrance (apartment),Paid parking and public parking,245 m³,1936,https://www.funda.nl/en/koop/den-haag/appartement-88066337-hadewichstraat-26/?navigateSource=resultlist,,,,,,,,,,,Flat roof covered with asphalt roofing,Energie Prestatie Advies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Available in consultation,Yes,"€ 250,000 kosten koper","€ 3,333",,Bath,Yes,Resale property,,E What does this mean?,,,Gas heaters,Gas water heater,No insulation,2 weeks,75 m²,Ground floor,Alongside a quiet road and in residential district,Yes,1 bathroom and 1 separate toilet,4 rooms (3 bedrooms),1 story,Yes (€ 95.00 per month),Yes,Yes,,Under offer,Ground-floor apartment (apartment with open entrance to street),Public parking and resident's parking permits,254 m³,1936,https://www.funda.nl/en/koop/den-haag/appartement-42611776-hulshorststraat-255/?navigateSource=resultlist,"71 m² (10,14 meter deep and 7,05 meter broad)",Back garden and front garden,Located at the southwest,,,,4 m²,,Detached brick storage,€ 95.00 per month,Flat roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
